D:DiseaseID:7340,p:44362
D:DiseaseID:3137,p:5314
D:DiseaseID:1714,p:5314
D:DiseaseID:13362,p:5314
D:DiseaseID:12695,p:5313
D:DiseaseID:13433,p:5313
D:DiseaseID:12183,p:5312
D:DiseaseID:7065,p:5311
D:DiseaseID:3884,p:5310
D:DiseaseID:2083,p:5309
D:DiseaseID:2196,p:5308
D:DiseaseID:12690,p:5307
D:DiseaseID:3147,p:5306
D:DiseaseID:1093,p:5305
D:DiseaseID:6432,p:5304
D:DiseaseID:6433,p:5304
D:DiseaseID:3183,p:5303
D:DiseaseID:6142,p:5302
D:DiseaseID:2927,p:5301
D:DiseaseID:2627,p:5300
D:DiseaseID:966,p:5299
D:DiseaseID:13829,p:5299
D:DiseaseID:2336,p:5298
D:DiseaseID:3604,p:5297
D:DiseaseID:12828,p:5296
D:DiseaseID:2839,p:5295
D:DiseaseID:13180,p:5295
D:DiseaseID:2346,p:5294
D:DiseaseID:3925,p:5293
D:DiseaseID:8015,p:5292
D:DiseaseID:12874,p:5291
D:DiseaseID:3166,p:5290
D:DiseaseID:12260,p:5290
D:DiseaseID:1832,p:5290
D:DiseaseID:14102,p:5289
D:DiseaseID:8015,p:5288
D:DiseaseID:4714,p:5287
D:DiseaseID:12877,p:5286
D:DiseaseID:3618,p:5285
D:DiseaseID:3017,p:5284
D:DiseaseID:3873,p:5283
D:DiseaseID:3885,p:5283
D:DiseaseID:13432,p:5282
D:DiseaseID:2663,p:5281
D:DiseaseID:2723,p:5280
D:DiseaseID:12917,p:5279
D:DiseaseID:223,p:5278
D:DiseaseID:722,p:5277
D:DiseaseID:725,p:5277
D:DiseaseID:8550,p:5276
D:DiseaseID:4131,p:5275
D:DiseaseID:13689,p:5274
D:DiseaseID:13861,p:5273
D:DiseaseID:6432,p:5272
D:DiseaseID:6433,p:5272
D:DiseaseID:13172,p:5271
D:DiseaseID:871,p:5270
D:DiseaseID:2577,p:5269
D:DiseaseID:493,p:5268
D:DiseaseID:13847,p:5267
D:DiseaseID:13251,p:5266
D:DiseaseID:797,p:5265
D:DiseaseID:12619,p:5264
D:DiseaseID:7052,p:5263
D:DiseaseID:1269,p:5262
D:DiseaseID:13244,p:5262
D:DiseaseID:6378,p:5261
D:DiseaseID:6103,p:5260
D:DiseaseID:2865,p:5259
D:DiseaseID:2866,p:5259
D:DiseaseID:3994,p:5258
D:DiseaseID:3919,p:5257
D:DiseaseID:531,p:5256
D:DiseaseID:13833,p:5256
D:DiseaseID:13781,p:5255
D:DiseaseID:14116,p:5254
D:DiseaseID:13570,p:5253
D:DiseaseID:4329,p:5252
D:DiseaseID:4328,p:5252
D:DiseaseID:13325,p:5251
D:DiseaseID:13494,p:5250
D:DiseaseID:2178,p:5249
D:DiseaseID:12155,p:5248
D:DiseaseID:7041,p:5247
D:DiseaseID:1713,p:5246
D:DiseaseID:533,p:5245
D:DiseaseID:13930,p:5244
D:DiseaseID:6035,p:5243
D:DiseaseID:4864,p:5242
D:DiseaseID:2035,p:5241
D:DiseaseID:13124,p:5240
D:DiseaseID:1830,p:5239
D:DiseaseID:8904,p:5238
D:DiseaseID:3929,p:5237
D:DiseaseID:2224,p:5236
D:DiseaseID:7353,p:5235
D:DiseaseID:13392,p:5234
D:DiseaseID:3299,p:5233
D:DiseaseID:3059,p:5233
D:DiseaseID:12945,p:5232
D:DiseaseID:13416,p:5231
D:DiseaseID:1944,p:5230
D:DiseaseID:2554,p:5230
D:DiseaseID:13785,p:5229
D:DiseaseID:13326,p:5228
D:DiseaseID:13641,p:5227
D:DiseaseID:6946,p:5226
D:DiseaseID:7015,p:5225
D:DiseaseID:4237,p:5224
D:DiseaseID:4117,p:5224
D:DiseaseID:13024,p:5223
D:DiseaseID:2161,p:5222
D:DiseaseID:7335,p:5221
D:DiseaseID:6769,p:5220
D:DiseaseID:7019,p:5219
D:DiseaseID:3509,p:5218
D:DiseaseID:12872,p:5217
D:DiseaseID:13883,p:5216
D:DiseaseID:3887,p:5215
D:DiseaseID:2809,p:5214
D:DiseaseID:4329,p:5213
D:DiseaseID:2103,p:5213
D:DiseaseID:3847,p:5213
D:DiseaseID:1577,p:5213
D:DiseaseID:2672,p:5213
D:DiseaseID:4359,p:5213
D:DiseaseID:13385,p:5213
D:DiseaseID:1549,p:5213
D:DiseaseID:2257,p:5213
D:DiseaseID:4274,p:5213
D:DiseaseID:12808,p:5213
D:DiseaseID:2995,p:5213
D:DiseaseID:2739,p:5213
D:DiseaseID:13889,p:5213
D:DiseaseID:12844,p:5212
D:DiseaseID:13669,p:5211
D:DiseaseID:3574,p:5210
D:DiseaseID:2674,p:5209
D:DiseaseID:2675,p:5209
D:DiseaseID:5144,p:5208
D:DiseaseID:13881,p:5207
D:DiseaseID:14035,p:5206
D:DiseaseID:4333,p:5205
D:DiseaseID:13225,p:5205
D:DiseaseID:2979,p:5204
D:DiseaseID:2664,p:5203
D:DiseaseID:1835,p:5202
D:DiseaseID:13941,p:5201
D:DiseaseID:3688,p:5200
D:DiseaseID:11624,p:5199
D:DiseaseID:8039,p:5198
D:DiseaseID:1569,p:5197
D:DiseaseID:917,p:5196
D:DiseaseID:3106,p:5196
D:DiseaseID:8316,p:5195
D:DiseaseID:3037,p:5194
D:DiseaseID:13000,p:5193
D:DiseaseID:2173,p:5192
D:DiseaseID:2424,p:5191
D:DiseaseID:2425,p:5191
D:DiseaseID:13590,p:5190
D:DiseaseID:4237,p:5189
D:DiseaseID:1921,p:5189
D:DiseaseID:4247,p:5189
D:DiseaseID:13901,p:5189
D:DiseaseID:1922,p:5189
D:DiseaseID:4250,p:5189
D:DiseaseID:2328,p:5188
D:DiseaseID:2836,p:5188
D:DiseaseID:13810,p:5187
D:DiseaseID:2956,p:5186
D:DiseaseID:6368,p:5185
D:DiseaseID:1037,p:5185
D:DiseaseID:13709,p:5185
D:DiseaseID:7970,p:5185
D:DiseaseID:6370,p:5185
D:DiseaseID:12791,p:5185
D:DiseaseID:2577,p:5184
D:DiseaseID:8478,p:5183
D:DiseaseID:13060,p:5182
D:DiseaseID:1583,p:5181
D:DiseaseID:13811,p:5180
D:DiseaseID:2030,p:5179
D:DiseaseID:13171,p:5178
D:DiseaseID:2610,p:5177
D:DiseaseID:4437,p:5176
D:DiseaseID:2602,p:5175
D:DiseaseID:12193,p:5174
D:DiseaseID:2565,p:5173
D:DiseaseID:8083,p:5172
D:DiseaseID:13734,p:5171
D:DiseaseID:5675,p:5171
D:DiseaseID:12782,p:5171
D:DiseaseID:13115,p:5171
D:DiseaseID:13808,p:5171
D:DiseaseID:1473,p:5170
D:DiseaseID:4877,p:5169
D:DiseaseID:12976,p:5168
D:DiseaseID:4318,p:5167
D:DiseaseID:12877,p:5166
D:DiseaseID:12747,p:5165
D:DiseaseID:2198,p:5164
D:DiseaseID:3307,p:5163
D:DiseaseID:3606,p:5162
D:DiseaseID:12794,p:5161
D:DiseaseID:12753,p:5160
D:DiseaseID:6142,p:5159
D:DiseaseID:2599,p:5158
D:DiseaseID:7341,p:5157
D:DiseaseID:13019,p:5156
D:DiseaseID:4106,p:5155
D:DiseaseID:701,p:5155
D:DiseaseID:12791,p:5154
D:DiseaseID:2812,p:5153
D:DiseaseID:699,p:5152
D:DiseaseID:3329,p:5151
D:DiseaseID:12645,p:5150
D:DiseaseID:13443,p:5149
D:DiseaseID:2458,p:5148
D:DiseaseID:3531,p:5147
D:DiseaseID:10676,p:5146
D:DiseaseID:3326,p:5146
D:DiseaseID:12139,p:5145
D:DiseaseID:2089,p:5144
D:DiseaseID:13058,p:5143
D:DiseaseID:12614,p:5142
D:DiseaseID:2349,p:5142
D:DiseaseID:2438,p:5141
D:DiseaseID:13683,p:5140
D:DiseaseID:2573,p:5139
D:DiseaseID:1819,p:5138
D:DiseaseID:10146,p:5137
D:DiseaseID:2095,p:5136
D:DiseaseID:1845,p:5136
D:DiseaseID:5676,p:5136
D:DiseaseID:2352,p:5135
D:DiseaseID:3075,p:5134
D:DiseaseID:4153,p:5133
D:DiseaseID:2623,p:5132
D:DiseaseID:13274,p:5131
D:DiseaseID:3880,p:5130
D:DiseaseID:13521,p:5129
D:DiseaseID:13985,p:5128
D:DiseaseID:13376,p:5127
D:DiseaseID:13752,p:5126
D:DiseaseID:12980,p:5126
D:DiseaseID:12824,p:5125
D:DiseaseID:13625,p:5125
D:DiseaseID:13889,p:5125
D:DiseaseID:12875,p:5124
D:DiseaseID:12848,p:5123
D:DiseaseID:531,p:5122
D:DiseaseID:2111,p:5121
D:DiseaseID:3202,p:5121
D:DiseaseID:2081,p:5120
D:DiseaseID:3178,p:5119
D:DiseaseID:12939,p:5119
D:DiseaseID:1906,p:5119
D:DiseaseID:2421,p:5119
D:DiseaseID:3111,p:5118
D:DiseaseID:3127,p:5118
D:DiseaseID:3109,p:5118
D:DiseaseID:13446,p:5117
D:DiseaseID:13587,p:5116
D:DiseaseID:3386,p:5115
D:DiseaseID:2638,p:5114
D:DiseaseID:12900,p:5113
D:DiseaseID:13652,p:5112
D:DiseaseID:7899,p:5111
D:DiseaseID:2754,p:5111
D:DiseaseID:11962,p:5111
D:DiseaseID:12778,p:5111
D:DiseaseID:13315,p:5110
D:DiseaseID:13006,p:5109
D:DiseaseID:10905,p:5108
D:DiseaseID:701,p:5107
D:DiseaseID:3574,p:5106
D:DiseaseID:858,p:5105
D:DiseaseID:2345,p:5104
D:DiseaseID:2270,p:5104
D:DiseaseID:2853,p:5104
D:DiseaseID:13499,p:5104
D:DiseaseID:13101,p:5103
D:DiseaseID:6380,p:5102
D:DiseaseID:13030,p:5101
D:DiseaseID:1625,p:5100
D:DiseaseID:13084,p:5099
D:DiseaseID:2210,p:5098
D:DiseaseID:2222,p:5098
D:DiseaseID:2221,p:5098
D:DiseaseID:4282,p:5098
D:DiseaseID:2213,p:5098
D:DiseaseID:2215,p:5098
D:DiseaseID:2212,p:5098
D:DiseaseID:2214,p:5098
D:DiseaseID:13841,p:5098
D:DiseaseID:13495,p:5098
D:DiseaseID:2218,p:5098
D:DiseaseID:4286,p:5098
D:DiseaseID:12673,p:5098
D:DiseaseID:4274,p:5098
D:DiseaseID:12636,p:5098
D:DiseaseID:4273,p:5098
D:DiseaseID:12827,p:5098
D:DiseaseID:12857,p:5097
D:DiseaseID:2903,p:5096
D:DiseaseID:13499,p:5095
D:DiseaseID:4222,p:5094
D:DiseaseID:4816,p:5094
D:DiseaseID:1085,p:5094
D:DiseaseID:4221,p:5094
D:DiseaseID:13017,p:5093
D:DiseaseID:13483,p:5092
D:DiseaseID:2577,p:5091
D:DiseaseID:1379,p:5090
D:DiseaseID:1524,p:5089
D:DiseaseID:12870,p:5088
D:DiseaseID:14124,p:5087
D:DiseaseID:2968,p:5086
D:DiseaseID:1979,p:5085
D:DiseaseID:5623,p:5084
D:DiseaseID:12698,p:5083
D:DiseaseID:4007,p:5082
D:DiseaseID:702,p:5081
D:DiseaseID:7881,p:5081
D:DiseaseID:12643,p:5080
D:DiseaseID:4407,p:5079
D:DiseaseID:3925,p:5078
D:DiseaseID:7059,p:5077
D:DiseaseID:7054,p:5076
D:DiseaseID:12698,p:5075
D:DiseaseID:2463,p:5074
D:DiseaseID:2464,p:5074
D:DiseaseID:13971,p:5073
D:DiseaseID:6078,p:5072
D:DiseaseID:5623,p:5071
D:DiseaseID:4365,p:5071
D:DiseaseID:13173,p:5071
D:DiseaseID:13280,p:5071
D:DiseaseID:8579,p:5071
D:DiseaseID:13856,p:5071
D:DiseaseID:4366,p:5071
D:DiseaseID:2489,p:5071
D:DiseaseID:4367,p:5071
D:DiseaseID:2990,p:5071
D:DiseaseID:2990,p:5071
D:DiseaseID:13318,p:5071
D:DiseaseID:13113,p:5071
D:DiseaseID:2324,p:5070
D:DiseaseID:12702,p:5069
D:DiseaseID:1926,p:5068
D:DiseaseID:7063,p:5068
D:DiseaseID:1704,p:5067
D:DiseaseID:13412,p:5066
D:DiseaseID:13469,p:5065
D:DiseaseID:2837,p:5064
D:DiseaseID:13892,p:5063
D:DiseaseID:13199,p:5062
D:DiseaseID:7606,p:5061
D:DiseaseID:2398,p:5060
D:DiseaseID:13492,p:5059
D:DiseaseID:3304,p:5058
D:DiseaseID:728,p:5057
D:DiseaseID:10730,p:5056
D:DiseaseID:13304,p:5055
D:DiseaseID:3583,p:5054
D:DiseaseID:11736,p:5053
D:DiseaseID:13794,p:5052
D:DiseaseID:13830,p:5051
D:DiseaseID:14105,p:5050
D:DiseaseID:13902,p:5049
D:DiseaseID:14150,p:5048
D:DiseaseID:12771,p:5048
D:DiseaseID:13209,p:5047
D:DiseaseID:1795,p:5046
D:DiseaseID:1956,p:5045
D:DiseaseID:4152,p:5044
D:DiseaseID:2121,p:5044
D:DiseaseID:13767,p:5044
D:DiseaseID:3965,p:5044
D:DiseaseID:12672,p:5044
D:DiseaseID:13205,p:5043
D:DiseaseID:702,p:5042
D:DiseaseID:7881,p:5042
D:DiseaseID:13814,p:5041
D:DiseaseID:3704,p:5040
D:DiseaseID:6368,p:5039
D:DiseaseID:13709,p:5039
D:DiseaseID:6370,p:5039
D:DiseaseID:3288,p:5038
D:DiseaseID:3293,p:5038
D:DiseaseID:2672,p:5037
D:DiseaseID:2406,p:5036
D:DiseaseID:13117,p:5035
D:DiseaseID:3879,p:5034
D:DiseaseID:2314,p:5033
D:DiseaseID:2442,p:5032
D:DiseaseID:1928,p:5032
D:DiseaseID:4449,p:5032
D:DiseaseID:3072,p:5031
D:DiseaseID:2449,p:5030
D:DiseaseID:13601,p:5030
D:DiseaseID:2560,p:5029
D:DiseaseID:13549,p:5028
D:DiseaseID:13083,p:5027
D:DiseaseID:12666,p:5027
D:DiseaseID:13215,p:5027
D:DiseaseID:4072,p:5026
D:DiseaseID:4852,p:5025
D:DiseaseID:1899,p:5024
D:DiseaseID:2432,p:5023
D:DiseaseID:14132,p:5022
D:DiseaseID:13213,p:5021
D:DiseaseID:2063,p:5020
D:DiseaseID:13477,p:5019
D:DiseaseID:6142,p:5018
D:DiseaseID:2419,p:5017
D:DiseaseID:4391,p:5016
D:DiseaseID:2393,p:5015
D:DiseaseID:2406,p:5014
D:DiseaseID:3021,p:5013
D:DiseaseID:13855,p:5012
D:DiseaseID:13015,p:5011
D:DiseaseID:13904,p:5010
D:DiseaseID:1212,p:5009
D:DiseaseID:2062,p:5008
D:DiseaseID:13412,p:5007
D:DiseaseID:13785,p:5006
D:DiseaseID:6388,p:5005
D:DiseaseID:2807,p:5004
D:DiseaseID:13131,p:5003
D:DiseaseID:4168,p:5002
D:DiseaseID:2683,p:5001
D:DiseaseID:2002,p:5000
D:DiseaseID:3181,p:4999
D:DiseaseID:1038,p:4998
D:DiseaseID:14034,p:4997
D:DiseaseID:3115,p:4997
D:DiseaseID:3386,p:4996
D:DiseaseID:3210,p:4995
D:DiseaseID:1949,p:4994
D:DiseaseID:7019,p:4993
D:DiseaseID:1471,p:4993
D:DiseaseID:14102,p:4992
D:DiseaseID:3864,p:4991
D:DiseaseID:1788,p:4990
D:DiseaseID:13069,p:4990
D:DiseaseID:3548,p:4990
D:DiseaseID:3547,p:4990
D:DiseaseID:3557,p:4990
D:DiseaseID:3556,p:4990
D:DiseaseID:3549,p:4990
D:DiseaseID:4282,p:4989
D:DiseaseID:13117,p:4989
D:DiseaseID:7057,p:4988
D:DiseaseID:12612,p:4988
D:DiseaseID:14099,p:4987
D:DiseaseID:13773,p:4986
D:DiseaseID:1844,p:4985
D:DiseaseID:3821,p:4984
D:DiseaseID:13393,p:4983
D:DiseaseID:1847,p:4982
D:DiseaseID:2585,p:4981
D:DiseaseID:4178,p:4980
D:DiseaseID:2982,p:4980
D:DiseaseID:13554,p:4979
D:DiseaseID:902,p:4978
D:DiseaseID:7141,p:4977
D:DiseaseID:7261,p:4976
D:DiseaseID:3027,p:4975
D:DiseaseID:3515,p:4974
D:DiseaseID:2624,p:4974
D:DiseaseID:608,p:4973
D:DiseaseID:8334,p:4972
D:DiseaseID:13542,p:4971
D:DiseaseID:3557,p:4970
D:DiseaseID:4847,p:4969
D:DiseaseID:13580,p:4968
D:DiseaseID:3887,p:4967
D:DiseaseID:2311,p:4966
D:DiseaseID:14018,p:4965
D:DiseaseID:8550,p:4964
D:DiseaseID:12697,p:4964
D:DiseaseID:13798,p:4963
D:DiseaseID:6302,p:4962
D:DiseaseID:2251,p:4961
D:DiseaseID:1380,p:4960
D:DiseaseID:2672,p:4959
D:DiseaseID:14192,p:4958
D:DiseaseID:12755,p:4957
D:DiseaseID:12611,p:4956
D:DiseaseID:12687,p:4956
D:DiseaseID:13965,p:4955
D:DiseaseID:996,p:4954
D:DiseaseID:2093,p:4953
D:DiseaseID:1560,p:4952
D:DiseaseID:5750,p:4951
D:DiseaseID:7766,p:4951
D:DiseaseID:5751,p:4951
D:DiseaseID:5753,p:4951
D:DiseaseID:3836,p:4951
D:DiseaseID:13533,p:4951
D:DiseaseID:3368,p:4950
D:DiseaseID:13406,p:4949
D:DiseaseID:13092,p:4948
D:DiseaseID:3400,p:4947
D:DiseaseID:13231,p:4946
D:DiseaseID:7297,p:4945
D:DiseaseID:3113,p:4944
D:DiseaseID:13461,p:4943
D:DiseaseID:763,p:4942
D:DiseaseID:1818,p:4942
D:DiseaseID:1594,p:4942
D:DiseaseID:13362,p:4942
D:DiseaseID:4047,p:4942
D:DiseaseID:13432,p:4942
D:DiseaseID:13131,p:4942
D:DiseaseID:3297,p:4942
D:DiseaseID:665,p:4942
D:DiseaseID:3556,p:4942
D:DiseaseID:3304,p:4942
D:DiseaseID:13575,p:4942
D:DiseaseID:12827,p:4942
D:DiseaseID:13162,p:4941
D:DiseaseID:13755,p:4940
D:DiseaseID:4409,p:4939
D:DiseaseID:6074,p:4938
D:DiseaseID:6077,p:4938
D:DiseaseID:6081,p:4938
D:DiseaseID:1897,p:4938
D:DiseaseID:13930,p:4938
D:DiseaseID:13991,p:4937
D:DiseaseID:14032,p:4936
D:DiseaseID:2444,p:4935
D:DiseaseID:2060,p:4934
D:DiseaseID:3899,p:4933
D:DiseaseID:14154,p:4932
D:DiseaseID:4009,p:4931
D:DiseaseID:2389,p:4930
D:DiseaseID:12622,p:4929
D:DiseaseID:7895,p:4928
D:DiseaseID:7896,p:4928
D:DiseaseID:2591,p:4927
D:DiseaseID:4146,p:4926
D:DiseaseID:4147,p:4926
D:DiseaseID:4148,p:4926
D:DiseaseID:13244,p:4925
D:DiseaseID:14075,p:4924
D:DiseaseID:995,p:4923
D:DiseaseID:5479,p:4922
D:DiseaseID:13063,p:4921
D:DiseaseID:12767,p:4920
D:DiseaseID:7012,p:4919
D:DiseaseID:3213,p:4918
D:DiseaseID:8654,p:4917
D:DiseaseID:7035,p:4916
D:DiseaseID:4173,p:4915
D:DiseaseID:4181,p:4915
D:DiseaseID:4191,p:4915
D:DiseaseID:4193,p:4915
D:DiseaseID:4195,p:4915
D:DiseaseID:2585,p:4914
D:DiseaseID:4150,p:4913
D:DiseaseID:2697,p:4912
D:DiseaseID:13369,p:4911
D:DiseaseID:544,p:4910
D:DiseaseID:13123,p:4909
D:DiseaseID:13862,p:4908
D:DiseaseID:13467,p:4908
D:DiseaseID:1618,p:4907
D:DiseaseID:13170,p:4906
D:DiseaseID:13070,p:4905
D:DiseaseID:2034,p:4904
D:DiseaseID:2558,p:4903
D:DiseaseID:4359,p:4903
D:DiseaseID:6632,p:4902
D:DiseaseID:7297,p:4901
D:DiseaseID:12932,p:4900
D:DiseaseID:6302,p:4899
D:DiseaseID:2077,p:4898
D:DiseaseID:13541,p:4898
D:DiseaseID:3298,p:4898
D:DiseaseID:2963,p:4897
D:DiseaseID:857,p:4896
D:DiseaseID:13617,p:4895
D:DiseaseID:13205,p:4895
D:DiseaseID:2498,p:4894
D:DiseaseID:760,p:4893
D:DiseaseID:3058,p:4892
D:DiseaseID:3494,p:4891
D:DiseaseID:8039,p:4890
D:DiseaseID:8040,p:4890
D:DiseaseID:7056,p:4890
D:DiseaseID:6305,p:4890
D:DiseaseID:2429,p:4889
D:DiseaseID:13834,p:4888
D:DiseaseID:4257,p:4887
D:DiseaseID:13577,p:4886
D:DiseaseID:13516,p:4885
D:DiseaseID:3922,p:4884
D:DiseaseID:2443,p:4883
D:DiseaseID:4000,p:4882
D:DiseaseID:13535,p:4881
D:DiseaseID:902,p:4880
D:DiseaseID:13202,p:4879
D:DiseaseID:3741,p:4878
D:DiseaseID:7341,p:4877
D:DiseaseID:12486,p:4876
D:DiseaseID:13743,p:4875
D:DiseaseID:13828,p:4874
D:DiseaseID:5569,p:4873
D:DiseaseID:3816,p:4872
D:DiseaseID:13667,p:4871
D:DiseaseID:2813,p:4870
D:DiseaseID:14079,p:4869
D:DiseaseID:12181,p:4868
D:DiseaseID:7019,p:4867
D:DiseaseID:13238,p:4866
D:DiseaseID:13083,p:4865
D:DiseaseID:4418,p:4864
D:DiseaseID:491,p:4863
D:DiseaseID:2503,p:4862
D:DiseaseID:13353,p:4861
D:DiseaseID:2987,p:4860
D:DiseaseID:13431,p:4859
D:DiseaseID:14151,p:4858
D:DiseaseID:2031,p:4857
D:DiseaseID:3052,p:4857
D:DiseaseID:9247,p:4857
D:DiseaseID:12173,p:4856
D:DiseaseID:12895,p:4855
D:DiseaseID:2401,p:4854
D:DiseaseID:2858,p:4853
D:DiseaseID:1180,p:4852
D:DiseaseID:13418,p:4851
D:DiseaseID:840,p:4850
D:DiseaseID:2894,p:4850
D:DiseaseID:841,p:4850
D:DiseaseID:13791,p:4850
D:DiseaseID:13792,p:4850
D:DiseaseID:12696,p:4849
D:DiseaseID:2063,p:4848
D:DiseaseID:876,p:4847
D:DiseaseID:2683,p:4846
D:DiseaseID:3644,p:4845
D:DiseaseID:6634,p:4844
D:DiseaseID:13580,p:4843
D:DiseaseID:2546,p:4842
D:DiseaseID:14172,p:4841
D:DiseaseID:13455,p:4841
D:DiseaseID:4163,p:4840
D:DiseaseID:4876,p:4839
D:DiseaseID:1464,p:4838
D:DiseaseID:1813,p:4837
D:DiseaseID:13449,p:4836
D:DiseaseID:2667,p:4835
D:DiseaseID:13571,p:4834
D:DiseaseID:1840,p:4833
D:DiseaseID:12184,p:4832
D:DiseaseID:13390,p:4831
D:DiseaseID:13854,p:4831
D:DiseaseID:6862,p:4830
D:DiseaseID:3867,p:4829
D:DiseaseID:1675,p:4828
D:DiseaseID:12752,p:4827
D:DiseaseID:2348,p:4826
D:DiseaseID:11943,p:4825
D:DiseaseID:13651,p:4824
D:DiseaseID:1564,p:4823
D:DiseaseID:3962,p:4822
D:DiseaseID:4139,p:4821
D:DiseaseID:13695,p:4820
D:DiseaseID:522,p:4819
D:DiseaseID:6074,p:4819
D:DiseaseID:6075,p:4819
D:DiseaseID:6076,p:4819
D:DiseaseID:3539,p:4818
D:DiseaseID:6996,p:4817
D:DiseaseID:2558,p:4817
D:DiseaseID:4847,p:4817
D:DiseaseID:3392,p:4816
D:DiseaseID:2324,p:4815
D:DiseaseID:3392,p:4814
D:DiseaseID:3047,p:4813
D:DiseaseID:3557,p:4813
D:DiseaseID:13385,p:4813
D:DiseaseID:13777,p:4812
D:DiseaseID:2489,p:4812
D:DiseaseID:4181,p:4812
D:DiseaseID:4195,p:4812
D:DiseaseID:2240,p:4812
D:DiseaseID:2241,p:4812
D:DiseaseID:2242,p:4812
D:DiseaseID:12924,p:4812
D:DiseaseID:13641,p:4812
D:DiseaseID:2058,p:4811
D:DiseaseID:13892,p:4810
D:DiseaseID:12749,p:4810
D:DiseaseID:14005,p:4809
D:DiseaseID:12727,p:4808
D:DiseaseID:2714,p:4807
D:DiseaseID:13514,p:4806
D:DiseaseID:2173,p:4805
D:DiseaseID:1544,p:4804
D:DiseaseID:755,p:4803
D:DiseaseID:2077,p:4803
D:DiseaseID:1446,p:4803
D:DiseaseID:13352,p:4803
D:DiseaseID:6389,p:4802
D:DiseaseID:3398,p:4801
D:DiseaseID:2798,p:4800
D:DiseaseID:8556,p:4799
D:DiseaseID:12607,p:4798
D:DiseaseID:4086,p:4797
D:DiseaseID:7055,p:4796
D:DiseaseID:12840,p:4795
D:DiseaseID:2795,p:4795
D:DiseaseID:13974,p:4794
D:DiseaseID:13435,p:4793
D:DiseaseID:3523,p:4792
D:DiseaseID:3291,p:4791
D:DiseaseID:13033,p:4790
D:DiseaseID:966,p:4789
D:DiseaseID:788,p:4789
D:DiseaseID:4444,p:4789
D:DiseaseID:3337,p:4789
D:DiseaseID:3343,p:4789
D:DiseaseID:3344,p:4789
D:DiseaseID:3349,p:4789
D:DiseaseID:1481,p:4788
D:DiseaseID:13933,p:4787
D:DiseaseID:12779,p:4787
D:DiseaseID:531,p:4786
D:DiseaseID:13909,p:4786
D:DiseaseID:2679,p:4786
D:DiseaseID:1478,p:4786
D:DiseaseID:13650,p:4786
D:DiseaseID:13296,p:4786
D:DiseaseID:14012,p:4786
D:DiseaseID:13232,p:4786
D:DiseaseID:2835,p:4785
D:DiseaseID:2837,p:4785
D:DiseaseID:1446,p:4784
D:DiseaseID:13307,p:4783
D:DiseaseID:2081,p:4782
D:DiseaseID:2828,p:4781
D:DiseaseID:13492,p:4780
D:DiseaseID:13184,p:4779
D:DiseaseID:2433,p:4778
D:DiseaseID:12875,p:4777
D:DiseaseID:2043,p:4776
D:DiseaseID:2859,p:4775
D:DiseaseID:2133,p:4774
D:DiseaseID:4871,p:4774
D:DiseaseID:13039,p:4773
D:DiseaseID:6026,p:4772
D:DiseaseID:3078,p:4772
D:DiseaseID:12114,p:4772
D:DiseaseID:2168,p:4772
D:DiseaseID:10464,p:4772
D:DiseaseID:10177,p:4772
D:DiseaseID:13502,p:4772
D:DiseaseID:2348,p:4771
D:DiseaseID:12792,p:4770
D:DiseaseID:2224,p:4769
D:DiseaseID:3330,p:4768
D:DiseaseID:12635,p:4767
D:DiseaseID:496,p:4766
D:DiseaseID:12948,p:4765
D:DiseaseID:3130,p:4764
D:DiseaseID:13920,p:4763
D:DiseaseID:12908,p:4762
D:DiseaseID:3905,p:4761
D:DiseaseID:5623,p:4760
D:DiseaseID:6945,p:4760
D:DiseaseID:4809,p:4760
D:DiseaseID:3915,p:4760
D:DiseaseID:1392,p:4760
D:DiseaseID:2140,p:4760
D:DiseaseID:2187,p:4760
D:DiseaseID:3169,p:4760
D:DiseaseID:1905,p:4760
D:DiseaseID:1177,p:4760
D:DiseaseID:1979,p:4760
D:DiseaseID:1699,p:4760
D:DiseaseID:12649,p:4760
D:DiseaseID:12919,p:4760
D:DiseaseID:2342,p:4759
D:DiseaseID:1155,p:4758
D:DiseaseID:13412,p:4758
D:DiseaseID:13125,p:4758
D:DiseaseID:3038,p:4757
D:DiseaseID:8659,p:4756
D:DiseaseID:13789,p:4755
D:DiseaseID:3372,p:4754
D:DiseaseID:12884,p:4753
D:DiseaseID:2026,p:4752
D:DiseaseID:13676,p:4751
D:DiseaseID:2859,p:4750
D:DiseaseID:4411,p:4749
D:DiseaseID:2628,p:4748
D:DiseaseID:3488,p:4747
D:DiseaseID:7549,p:4746
D:DiseaseID:13876,p:4745
D:DiseaseID:12155,p:4744
D:DiseaseID:14143,p:4744
D:DiseaseID:13197,p:4743
D:DiseaseID:3381,p:4742
D:DiseaseID:556,p:4741
D:DiseaseID:1705,p:4740
D:DiseaseID:13488,p:4739
D:DiseaseID:3307,p:4738
D:DiseaseID:3423,p:4737
D:DiseaseID:12830,p:4736
D:DiseaseID:2781,p:4735
D:DiseaseID:4306,p:4734
D:DiseaseID:13844,p:4733
D:DiseaseID:8316,p:4732
D:DiseaseID:3913,p:4731
D:DiseaseID:1951,p:4730
D:DiseaseID:12917,p:4729
D:DiseaseID:6305,p:4728
D:DiseaseID:2345,p:4727
D:DiseaseID:13862,p:4726
D:DiseaseID:2821,p:4725
